"","Symbol","Score","Filters","gomez","gosch","meaburn1","meaburn2","obermoser1","obermoser2","obermoser3","obermoser4","dusek","rusch","larocca","karlovich1","karlovich2","Studies"
"15583","DNMT3B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15584","DOC2A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15585","DOC2B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15586","DOCK1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15587","DPPA4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15588","DPY19L2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15589","DPYSL3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15590","DQX1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15591","DRD4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15592","DRP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15593","DSCAML1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15594","DSG2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15595","DTL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15596","DTNA",2,"dusek.rs karlovich2.rs",0,0,0,0,0,0,0,0,1,0,0,0,1,2
"15597","DTX2P1-UPK3BP1-PMS2P11",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"15598","DUOX2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15599","DUSP13",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15600","DYNC1I1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15601","DYNLL1-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15602","DZIP1L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15603","E2F7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15604","E2F8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15605","ECE2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15606","ECM1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15607","ECRP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15608","EDA",2,"meaburn1.rs meaburn2.rs",0,0,1,1,0,0,0,0,0,0,0,0,0,1
"15609","EDIL3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15610","EDNRB-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15611","EEF1DP3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15612","EEF1G",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15613","EFCAB4A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15614","EFCAB4B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15615","EFCAB6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15616","EFCAB8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15617","EFHB",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15618","EFNA5",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"15619","EFNB2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15620","EFTUD1",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"15621","EGR3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15622","EHD2",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"15623","EHF",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15624","EHMT1-IT1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15625","EIF1AY",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15626","EIF4EBP3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15627","ELF3",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"15628","ELFN2",2,"dusek.rs karlovich1.rs",0,0,0,0,0,0,0,0,1,0,0,1,0,2
"15629","ELK2AP",1,"karlovich1.rs",0,0,0,0,0,0,0,0,0,0,0,1,0,1
"15630","ELL3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15631","EMC3-AS1",2,"meaburn1.rs karlovich1.rs",0,0,1,0,0,0,0,0,0,0,0,1,0,2
"15632","EMC6",1,"obermoser2.rs",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"15633","EME1",2,"karlovich1.rs karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,1,1,1
"15634","EML5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15635","EMR1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15636","EMR2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15637","EMR3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15638","EMR4P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15639","ENAH",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15640","ENPP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15641","ENPP3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15642","ENPP7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15643","ENTHD2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15644","ENTPD2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15645","EPB41L4A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15646","EPCAM",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15647","EPHA2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15648","EPN2-IT1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15649","ERBB2IP",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"15650","ERBB3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15651","ERG",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15652","ERI3-IT1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15653","ERO1L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15654","ERO1LB",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"15655","ERRFI1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15656","ERV3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15657","ERVK13",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15658","ESCO2",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"15659","ESM1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15660","ESPL1",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"15661","ESPNL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15662","ESPNP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15663","ETNK2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15664","ETV5",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"15665","EVA1B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15666","EVC",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"15667","EVC2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15668","EVPL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15669","EXO1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15670","EXOC3L2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15671","F8A1",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"15672","FAIM3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15673","FAM105B",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"15674","FAM106A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15675","FAM106CP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15676","FAM110C",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15677","FAM115A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15678","FAM115C",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15679","FAM131B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15680","FAM132A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15681","FAM132B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15682","FAM149A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15683","FAM153B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15684","FAM154B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15685","FAM156A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15686","FAM160A1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15687","FAM166B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15688","FAM167A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15689","FAM169B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15690","FAM171A2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15691","FAM171B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15692","FAM178A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15693","FAM195A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15694","FAM195B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15695","FAM203A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15696","FAM209A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15697","FAM211A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15698","FAM211A-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15699","FAM211B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15700","FAM212B-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15701","FAM218A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15702","FAM222A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15703","FAM225A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15704","FAM26E",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15705","FAM35DP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15706","FAM3B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15707","FAM3D",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"15708","FAM45B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15709","FAM57A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15710","FAM64A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15711","FAM66A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15712","FAM66B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15713","FAM71F2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15714","FAM72A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15715","FAM72B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15716","FAM72D",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15717","FAM73A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15718","FAM73B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15719","FAM83A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15720","FAM83E",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15721","FAM83F",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15722","FAM83H",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15723","FAM85A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15724","FAM86A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15725","FAM86FP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15726","FAM86HP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15727","FAM86JP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15728","FAM90A1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15729","FAM95C",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15730","FAT1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15731","FAT4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15732","FBN1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15733","FBXL22",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15734","FBXO10",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"15735","FBXO24",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15736","FBXO39",2,"dusek.rs karlovich2.rs",0,0,0,0,0,0,0,0,1,0,0,0,1,2
"15737","FBXO40",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15738","FBXO43",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15739","FCGR1C",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15740","FDX1L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15741","FER1L4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15742","FGD5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15743","FGF11",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"15744","FGF2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15745","FGFR2",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"15746","FGFR4",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"15747","FIGNL2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15748","FITM1",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"15749","FKBP10",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15750","FKBP2",2,"obermoser4.rs rusch.rs",0,0,0,0,0,0,0,1,0,1,0,0,0,2
"15751","FKSG29",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15752","FLJ10038",2,"gosch.rs larocca.rs",0,1,0,0,0,0,0,0,0,0,1,0,0,2
"15753","FLJ13197",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15754","FLJ20444",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15755","FLJ20464",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15756","FLJ20712",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15757","FLJ22447",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15758","FLJ23867",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15759","FLJ30403",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15760","FLJ31104",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15761","FLJ31306",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15762","FLJ31945",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15763","FLJ32255",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15764","FLJ37035",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15765","FLJ37201",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15766","FLJ38122",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15767","FLJ38379",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15768","FLJ38576",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15769","FLJ38668",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15770","FLJ38717",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15771","FLJ42258",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15772","FLJ42351",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15773","FLJ42627",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"15774","FLJ44342",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
