"","Symbol","Score","Filters","gomez","meaburn","gosch","obermoser","dusek","rusch","larocca","Study_counts"
"17465","MFI2",1,"larocca.rp",0,0,0,0,0,0,1,1
"17466","MFI2-AS1",0,"",0,0,0,0,0,0,0,0
"17467","MFSD4",1,"gosch.rp",0,0,1,0,0,0,0,1
"17468","MFSD6L",4,"meaburn1.vp larocca.vp gosch.rp larocca.rp",0,1,1,0,0,0,2,3
"17469","MGAT2",6,"gosch.vp obermoser3.vp rusch.vp meaburn1.rp obermoser3.rp rusch.rp",0,1,1,2,0,2,0,4
"17470","MGC12916",4,"gosch.vp meaburn1.vp gosch.rp rusch.rp",0,1,2,0,0,1,0,3
"17471","MGC16025",2,"meaburn1.vp meaburn1.rp",0,2,0,0,0,0,0,1
"17472","MGC16142",0,"",0,0,0,0,0,0,0,0
"17473","MGC27345",0,"",0,0,0,0,0,0,0,0
"17474","MGC39372",1,"gosch.vp",0,0,1,0,0,0,0,1
"17475","MGC50722",2,"gosch.vp gosch.rp",0,0,2,0,0,0,0,1
"17476","MGC57346",1,"gosch.rp",0,0,1,0,0,0,0,1
"17477","MGC70870",8,"gosch.vp obermoser1.vp obermoser3.vp gosch.rp meaburn2.rp obermoser1.rp obermoser3.rp larocca.rp",0,1,2,4,0,0,1,4
"17478","MGC72080",0,"",0,0,0,0,0,0,0,0
"17479","MIA",1,"rusch.rp",0,0,0,0,0,1,0,1
"17480","MICALCL",4,"gosch.vp larocca.vp gosch.rp larocca.rp",0,0,2,0,0,0,2,2
"17481","MID1",3,"dusek.vp gosch.rp meaburn2.rp",0,1,1,0,1,0,0,3
"17482","MIF",6,"obermoser1.vp obermoser3.vp dusek.vp meaburn1.rp obermoser1.rp dusek.rp",0,1,0,3,2,0,0,3
"17483","MINOS1P1",0,"",0,0,0,0,0,0,0,0
"17484","MIPEPP3",4,"meaburn2.vp dusek.vp meaburn1.rp meaburn2.rp",0,3,0,0,1,0,0,2
"17485","MIR101",0,"",0,0,0,0,0,0,0,0
"17486","MIR103A2",0,"",0,0,0,0,0,0,0,0
"17487","MIR106B",0,"",0,0,0,0,0,0,0,0
"17488","MIR1200",0,"",0,0,0,0,0,0,0,0
"17489","MIR1203",0,"",0,0,0,0,0,0,0,0
"17490","MIR1204",0,"",0,0,0,0,0,0,0,0
"17491","MIR1207",0,"",0,0,0,0,0,0,0,0
"17492","MIR1249",0,"",0,0,0,0,0,0,0,0
"17493","MIR1250",1,"gosch.vp",0,0,1,0,0,0,0,1
"17494","MIR1254",0,"",0,0,0,0,0,0,0,0
"17495","MIR1255A",0,"",0,0,0,0,0,0,0,0
"17496","MIR1262",0,"",0,0,0,0,0,0,0,0
"17497","MIR1273C",0,"",0,0,0,0,0,0,0,0
"17498","MIR1273H",0,"",0,0,0,0,0,0,0,0
"17499","MIR1282",1,"gosch.rp",0,0,1,0,0,0,0,1
"17500","MIR1304",0,"",0,0,0,0,0,0,0,0
"17501","MIR140",0,"",0,0,0,0,0,0,0,0
"17502","MIR150",0,"",0,0,0,0,0,0,0,0
"17503","MIR1537",0,"",0,0,0,0,0,0,0,0
"17504","MIR15A",0,"",0,0,0,0,0,0,0,0
"17505","MIR181A2HG",2,"dusek.rp rusch.rp",0,0,0,0,1,1,0,2
"17506","MIR185",0,"",0,0,0,0,0,0,0,0
"17507","MIR186",0,"",0,0,0,0,0,0,0,0
"17508","MIR1914",0,"",0,0,0,0,0,0,0,0
"17509","MIR197",0,"",0,0,0,0,0,0,0,0
"17510","MIR1976",0,"",0,0,0,0,0,0,0,0
"17511","MIR21",0,"",0,0,0,0,0,0,0,0
"17512","MIR210HG",0,"",0,0,0,0,0,0,0,0
"17513","MIR2355",0,"",0,0,0,0,0,0,0,0
"17514","MIR23A",1,"gosch.vp",0,0,1,0,0,0,0,1
"17515","MIR24",0,"",0,0,0,0,0,0,0,0
"17516","MIR2467",0,"",0,0,0,0,0,0,0,0
"17517","MIR25",0,"",0,0,0,0,0,0,0,0
"17518","MIR26A2",0,"",0,0,0,0,0,0,0,0
"17519","MIR26B",0,"",0,0,0,0,0,0,0,0
"17520","MIR27A",0,"",0,0,0,0,0,0,0,0
"17521","MIR29B1",0,"",0,0,0,0,0,0,0,0
"17522","MIR29B2",0,"",0,0,0,0,0,0,0,0
"17523","MIR29C",0,"",0,0,0,0,0,0,0,0
"17524","MIR30C1",0,"",0,0,0,0,0,0,0,0
"17525","MIR30E",0,"",0,0,0,0,0,0,0,0
"17526","MIR3128",0,"",0,0,0,0,0,0,0,0
"17527","MIR3136",0,"",0,0,0,0,0,0,0,0
"17528","MIR3138",0,"",0,0,0,0,0,0,0,0
"17529","MIR3139",0,"",0,0,0,0,0,0,0,0
"17530","MIR3140",0,"",0,0,0,0,0,0,0,0
"17531","MIR3161",0,"",0,0,0,0,0,0,0,0
"17532","MIR3164",0,"",0,0,0,0,0,0,0,0
"17533","MIR3173",0,"",0,0,0,0,0,0,0,0
"17534","MIR3174",0,"",0,0,0,0,0,0,0,0
"17535","MIR3175",0,"",0,0,0,0,0,0,0,0
"17536","MIR3176",1,"gosch.rp",0,0,1,0,0,0,0,1
"17537","MIR3177",0,"",0,0,0,0,0,0,0,0
"17538","MIR3183",0,"",0,0,0,0,0,0,0,0
"17539","MIR3191",0,"",0,0,0,0,0,0,0,0
"17540","MIR3194",0,"",0,0,0,0,0,0,0,0
"17541","MIR3198",0,"",0,0,0,0,0,0,0,0
"17542","MIR31HG",1,"dusek.vp",0,0,0,0,1,0,0,1
"17543","MIR320E",0,"",0,0,0,0,0,0,0,0
"17544","MIR326",0,"",0,0,0,0,0,0,0,0
"17545","MIR338",1,"gosch.vp",0,0,1,0,0,0,0,1
"17546","MIR339",0,"",0,0,0,0,0,0,0,0
"17547","MIR342",0,"",0,0,0,0,0,0,0,0
"17548","MIR3605",0,"",0,0,0,0,0,0,0,0
"17549","MIR3609",0,"",0,0,0,0,0,0,0,0
"17550","MIR3613",0,"",0,0,0,0,0,0,0,0
"17551","MIR3619",0,"",0,0,0,0,0,0,0,0
"17552","MIR3648",0,"",0,0,0,0,0,0,0,0
"17553","MIR3654",0,"",0,0,0,0,0,0,0,0
"17554","MIR3677",0,"",0,0,0,0,0,0,0,0
"17555","MIR3680",0,"",0,0,0,0,0,0,0,0
"17556","MIR3682",2,"meaburn1.rp rusch.rp",0,1,0,0,0,1,0,2
"17557","MIR3687",0,"",0,0,0,0,0,0,0,0
"17558","MIR3690",1,"gosch.rp",0,0,1,0,0,0,0,1
"17559","MIR374B",0,"",0,0,0,0,0,0,0,0
"17560","MIR378E",0,"",0,0,0,0,0,0,0,0
"17561","MIR378I",1,"larocca.rp",0,0,0,0,0,0,1,1
"17562","MIR3909",0,"",0,0,0,0,0,0,0,0
"17563","MIR3916",0,"",0,0,0,0,0,0,0,0
"17564","MIR3918",0,"",0,0,0,0,0,0,0,0
"17565","MIR3922",0,"",0,0,0,0,0,0,0,0
"17566","MIR3936",0,"",0,0,0,0,0,0,0,0
"17567","MIR3960",0,"",0,0,0,0,0,0,0,0
"17568","MIR3978",0,"",0,0,0,0,0,0,0,0
"17569","MIR421",0,"",0,0,0,0,0,0,0,0
"17570","MIR423",0,"",0,0,0,0,0,0,0,0
"17571","MIR425",0,"",0,0,0,0,0,0,0,0
"17572","MIR4257",0,"",0,0,0,0,0,0,0,0
"17573","MIR4292",0,"",0,0,0,0,0,0,0,0
"17574","MIR4296",1,"meaburn2.vp",0,1,0,0,0,0,0,1
"17575","MIR4312",0,"",0,0,0,0,0,0,0,0
"17576","MIR4313",0,"",0,0,0,0,0,0,0,0
"17577","MIR4326",0,"",0,0,0,0,0,0,0,0
"17578","MIR4420",0,"",0,0,0,0,0,0,0,0
"17579","MIR4434",0,"",0,0,0,0,0,0,0,0
"17580","MIR4435-1HG",1,"gosch.vp",0,0,1,0,0,0,0,1
"17581","MIR4451",0,"",0,0,0,0,0,0,0,0
"17582","MIR4459",0,"",0,0,0,0,0,0,0,0
"17583","MIR4467",0,"",0,0,0,0,0,0,0,0
"17584","MIR4473",0,"",0,0,0,0,0,0,0,0
"17585","MIR4477B",1,"gosch.vp",0,0,1,0,0,0,0,1
"17586","MIR4480",0,"",0,0,0,0,0,0,0,0
"17587","MIR4482",0,"",0,0,0,0,0,0,0,0
"17588","MIR4489",0,"",0,0,0,0,0,0,0,0
"17589","MIR4507",1,"larocca.rp",0,0,0,0,0,0,1,1
"17590","MIR4517",0,"",0,0,0,0,0,0,0,0
"17591","MIR4518",0,"",0,0,0,0,0,0,0,0
"17592","MIR4520A",0,"",0,0,0,0,0,0,0,0
"17593","MIR4523",0,"",0,0,0,0,0,0,0,0
"17594","MIR4632",0,"",0,0,0,0,0,0,0,0
