"","Within Variation (SD)","Total Variation (SD)","Rs","Average Expression","subject","response","time:response","time","Residuals","repeatability","gen.variance","res.variance","Symbol"
"MER5A.hAT.Charlie.DNA",0.165550272550182,0.22184917391896,0.746228933945258,7.59044880626545,0.0840394598035847,0,1.2261110366656e-09,4.8282018586521e-11,0.915960538922022,0.108639636171167,0.00540046106165418,0.0443093985437801,"MER5A.hAT.Charlie.DNA"
"MER5A1.hAT.Charlie.DNA",0.174407812408098,0.228629063076793,0.762841827985435,6.50603515368211,0,0,0,0,1,0,0,0.0536082728143464,"MER5A1.hAT.Charlie.DNA"
"MER5B.hAT.Charlie.DNA",0.177523610887483,0.229131693254137,0.774766721994176,7.07575770588177,0.00305122557411104,5.29570100591788e-16,0,0,0.996948774425888,0.00628155734941198,0.000331119517905294,0.0523818463099543,"MER5B.hAT.Charlie.DNA"
"MER5C.hAT.Charlie.DNA",0.228143212135459,0.410112253625724,0.5562945513539,3.27024445391632,0.474545866951531,1.67491950971775e-10,2.71806336825187e-09,1.12572643828455e-10,0.525454130050341,0.483804200444142,0.0839742362304775,0.0895964689295592,"MER5C.hAT.Charlie.DNA"
"MER5C1.hAT.Charlie.DNA",0.325978835066078,0.459994301862843,0.708658419780328,1.79797383895919,0.105711180224263,0.00575531017756464,0.0512218769777945,0,0.837311632620377,0.0808627396329728,0.016275367593888,0.184996165719973,"MER5C1.hAT.Charlie.DNA"
"MER6.TcMar.Tigger.DNA",0.304704909435122,0.424236720254831,0.718242657665494,3.06339240856384,0,0,0,0,1,0,0,0.187654650495012,"MER6.TcMar.Tigger.DNA"
"MER61.int.ERV1.LTR",0.437369526449385,0.617006563675106,0.708857169758876,3.21970053806504,0,0.03886162710224,3.35224476845047e-10,9.8103882569002e-11,0.961138372464432,0.0151756929521789,0.00553313048891633,0.359071669196484,"MER61.int.ERV1.LTR"
"MER61A.ERV1.LTR",0.407516323089867,0.529625806870664,0.769441967901281,2.22164224496463,0,0.0244779545751312,1.5401479112893e-13,0,0.975522045424715,0,0,0.290358553017521,"MER61A.ERV1.LTR"
"MER61B.ERV1.LTR",0.591822399459457,0.792523692101633,0.746756728357291,0.3874546286123,0.11606636089224,0.0469844223865362,2.84190901139438e-07,0,0.836948932530322,0.0947815569327373,0.0564525176061944,0.53915404798606,"MER61B.ERV1.LTR"
"MER61C.ERV1.LTR",0.456842345352235,0.86560681979861,0.527771194615267,-0.182296599984756,0,0,0,0,1,0,0,0.810853391276111,"MER61C.ERV1.LTR"
"MER61D.ERV1.LTR",0.389825865923586,0.532575183370879,0.731964008266821,0.444087657589946,0.133436866343386,0,1.36153527271516e-08,6.54796427297066e-08,0.866563054561618,0.140509152553315,0.0397104599212736,0.242907854968967,"MER61D.ERV1.LTR"
"MER61E.ERV1.LTR",0.38972613661269,0.570747309472741,0.682834820496518,0.583079256427938,0,0,8.53114969832113e-12,0.00667443619192025,0.993325563799549,0,0,0.324214617871252,"MER61E.ERV1.LTR"
"MER61F.ERV1.LTR",0.295345323809462,0.576168625139162,0.512602232962837,2.55106551959595,0.112276532374845,0,4.88352148851065e-11,0,0.88772346757632,0.117596943208217,0.0404498304099105,0.303520253389716,"MER61F.ERV1.LTR"
"MER63A.hAT.Blackjack.DNA",0.224279443947223,0.410015563358956,0.547002270133033,7.20448375013453,0.532417435369268,0,3.87121026038615e-13,0,0.467582564630344,0.548919248788099,0.0959011079771794,0.0788078463706767,"MER63A.hAT.Blackjack.DNA"
"MER63B.hAT.Blackjack.DNA",0.182031692775233,0.268800012342448,0.677201206908153,4.35300194825186,0.23798172319005,3.00849971661032e-09,2.30610568316303e-10,0.0226723486107178,0.739345924960122,0.294326617079281,0.021220559234945,0.0508781161941583,"MER63B.hAT.Blackjack.DNA"
"MER63C.hAT.Blackjack.DNA",0.337639940316765,0.467628461006444,0.722026070847113,1.48231258892397,0.107016415194981,1.70293259390783e-09,1.74554591632067e-09,1.92507726756791e-11,0.89298358133729,0.113818667249968,0.0254832796719532,0.19841039513261,"MER63C.hAT.Blackjack.DNA"
"MER63D.hAT.Blackjack.DNA",0.20119952905431,0.287727309265489,0.699271576159848,3.38152999573583,0.146022114760493,1.56241116220634e-10,0.046033510788961,2.31605223150212e-11,0.807944374271145,0.133027933078727,0.01048456031861,0.0683301673552024,"MER63D.hAT.Blackjack.DNA"
"MER65.int.ERV1.LTR",0.269591740320278,0.422513122140493,0.638067142044016,2.59635472617774,0.22230873207524,0.0260972851863397,0.0982144847347759,2.19826962501612e-07,0.653379278176682,0.300444180300446,0.047156744155093,0.109800012697165,"MER65.int.ERV1.LTR"
"MER65A.ERV1.LTR",0.256230089810835,0.372502116517531,0.68786210453324,3.14798421327402,0.143020617022366,1.56699462206297e-08,0,1.91065484744121e-13,0.856979367307496,0.184637290526662,0.0257645722336022,0.113776969781616,"MER65A.ERV1.LTR"
"MER65B.ERV1.LTR",0.482197849852841,0.647882404885786,0.744267549506683,0.724617642363093,0.153975336871193,1.19602467520035e-07,3.10184977036793e-10,0,0.846024543216155,0.233621411952238,0.099918614077897,0.327775976254963,"MER65B.ERV1.LTR"
"MER65C.ERV1.LTR",0.169236288278894,0.32504964596444,0.520647508403711,4.39471693290285,0.575186728225285,1.07166479792849e-10,3.86299365930233e-11,0.0367240667860659,0.388089204842852,0.606440152114295,0.0627990954106137,0.0407545614369264,"MER65C.ERV1.LTR"
"MER65D.ERV1.LTR",0.340045153224073,0.496167316230207,0.685343717937082,2.45672534890203,0.102681764916499,0.112545020950368,9.73536356611824e-10,0,0.784773213159596,0.110669141901293,0.0241262562075904,0.19387720702617,"MER65D.ERV1.LTR"
"MER66.int.ERV1.LTR",0.243288386401443,0.406016852345543,0.599207606767984,2.70638290204388,0.3400945824643,0.00226355587778255,0.0798015857780907,1.84464888510804e-10,0.577840275695362,0.303360109950475,0.0475258853535222,0.109139028043566,"MER66.int.ERV1.LTR"
"MER66A.ERV1.LTR",0.188600119394975,0.272619067212147,0.691808248497195,3.2256564112762,0,0,1.95935477262763e-18,0,1,0.0849488281408048,0.00641700873795148,0.0691226882583994,"MER66A.ERV1.LTR"
"MER66B.ERV1.LTR",0.199136281845808,0.291488364631577,0.683170603044496,3.40691749827627,0.296138899779878,4.61508852276422e-11,0,0,0.703861100173971,0.284066938135381,0.0242350250556971,0.0610794617859471,"MER66B.ERV1.LTR"
"MER66C.ERV1.LTR",0.292220373106699,0.450543828293153,0.648594775371246,1.2085438965773,0.0930392915678108,0.0586078750419184,0,0,0.848352833390271,0.0898957821587509,0.0170574120397352,0.172689110323381,"MER66C.ERV1.LTR"
"MER66D.ERV1.LTR",0.363368497446843,0.527781332818302,0.688483041843277,0.481663708720735,0.286962962857092,0,2.93712726602583e-11,0.00800415808209968,0.705032879031437,0.338479202800994,0.0958488947940525,0.18732624270592,"MER66D.ERV1.LTR"
"MER67A.ERV1.LTR",0.372566648530347,0.411880472963012,0.904550404757364,1.26725219672815,0,0,0,0,1,0,0,0.203922901190175,"MER67A.ERV1.LTR"
"MER67B.ERV1.LTR",0.21661213878504,0.300522053277021,0.720786166682306,2.78482792632603,0.155613238726412,0.0978854200145681,5.37458750064402e-12,0,0.746501341253645,0.144605835513233,0.0117329090760411,0.069404266573882,"MER67B.ERV1.LTR"
"MER67C.ERV1.LTR",0.204204733510173,0.284124755557206,0.718715034561843,3.26597829126338,0.161217938312297,1.34667332823025e-11,5.40800790318635e-10,0,0.838782061133435,0.168445949699741,0.0136504971199237,0.0673873500011026,"MER67C.ERV1.LTR"
"MER67D.ERV1.LTR",0.32642603967566,0.516848290664448,0.631570318740949,2.03206187357953,0.236356837595797,0.0330139722052626,1.50709498178713e-07,0,0.730629039489442,0.224864159440235,0.057825876522666,0.199333275325342,"MER67D.ERV1.LTR"
"MER68.ERVL.LTR",0.184391898280345,0.318556231586279,0.578836261849748,4.29802909299164,0.349014805688297,0.0891552500344997,3.0699709098349e-12,0,0.561829944274133,0.372382819637132,0.0340898249550474,0.0574552817399022,"MER68.ERVL.LTR"
"MER68.int.ERVL.LTR",0.232378214766419,0.350987228057794,0.662070286865697,2.06258783810674,0.247850781493425,3.25737763026832e-09,3.07870555737404e-11,2.62994835603847e-07,0.752148952223574,0.283997468750415,0.0346947727902694,0.0874710089785822,"MER68.int.ERVL.LTR"
